Id,ActivityDate,ActivityHour,Calories
6391747486,16/03/2016,07:00:00,76
6391747486,16/03/2016,08:00:00,76
6391747486,16/03/2016,09:00:00,76
6391747486,16/03/2016,10:00:00,76
6391747486,16/03/2016,11:00:00,76
6391747486,16/03/2016,12:00:00,76
6391747486,16/03/2016,13:00:00,76
6391747486,16/03/2016,14:00:00,76
6391747486,16/03/2016,15:00:00,76
6391747486,16/03/2016,16:00:00,76
6391747486,16/03/2016,17:00:00,76
6391747486,16/03/2016,18:00:00,76
6391747486,16/03/2016,19:00:00,76
6391747486,16/03/2016,20:00:00,76
6391747486,16/03/2016,21:00:00,76
6391747486,16/03/2016,22:00:00,76
6391747486,16/03/2016,23:00:00,76
6391747486,17/03/2016,00:00:00,76
6391747486,17/03/2016,01:00:00,76
6391747486,17/03/2016,02:00:00,76
6391747486,17/03/2016,03:00:00,76
6391747486,17/03/2016,04:00:00,76
6391747486,17/03/2016,05:00:00,76
6391747486,17/03/2016,06:00:00,76
6391747486,17/03/2016,07:00:00,76
6391747486,17/03/2016,08:00:00,76
6391747486,17/03/2016,09:00:00,76
6391747486,17/03/2016,10:00:00,76
6391747486,17/03/2016,11:00:00,76
6391747486,17/03/2016,12:00:00,76
6391747486,17/03/2016,13:00:00,76
6391747486,17/03/2016,14:00:00,76
6391747486,17/03/2016,15:00:00,76
6391747486,17/03/2016,16:00:00,76
6391747486,17/03/2016,17:00:00,76
6391747486,17/03/2016,18:00:00,76
6391747486,17/03/2016,19:00:00,76
6391747486,17/03/2016,20:00:00,76
6391747486,17/03/2016,21:00:00,76
6391747486,17/03/2016,22:00:00,76
6391747486,17/03/2016,23:00:00,76
6391747486,18/03/2016,00:00:00,76
6391747486,18/03/2016,01:00:00,76
6391747486,18/03/2016,02:00:00,76
6391747486,18/03/2016,03:00:00,76
6391747486,18/03/2016,04:00:00,76
6391747486,18/03/2016,05:00:00,76
6391747486,18/03/2016,06:00:00,76
6391747486,18/03/2016,07:00:00,76
6391747486,18/03/2016,08:00:00,76
6391747486,18/03/2016,09:00:00,76
6391747486,18/03/2016,10:00:00,76
6391747486,18/03/2016,11:00:00,76
6391747486,18/03/2016,12:00:00,76
6391747486,18/03/2016,13:00:00,76
6391747486,18/03/2016,14:00:00,76
6391747486,18/03/2016,15:00:00,76
6391747486,18/03/2016,16:00:00,76
6391747486,18/03/2016,17:00:00,76
6391747486,18/03/2016,18:00:00,76
6391747486,18/03/2016,19:00:00,76
6391747486,18/03/2016,20:00:00,76
6391747486,18/03/2016,21:00:00,76
6391747486,18/03/2016,22:00:00,76
6391747486,18/03/2016,23:00:00,76
6391747486,19/03/2016,00:00:00,76
6391747486,19/03/2016,01:00:00,76
6391747486,19/03/2016,02:00:00,76
6391747486,19/03/2016,03:00:00,76
6391747486,19/03/2016,04:00:00,76
6391747486,19/03/2016,05:00:00,76
6391747486,19/03/2016,06:00:00,76
6391747486,19/03/2016,07:00:00,76
6391747486,19/03/2016,08:00:00,76
6391747486,19/03/2016,09:00:00,76
6391747486,19/03/2016,10:00:00,76
6391747486,19/03/2016,11:00:00,76
6391747486,19/03/2016,12:00:00,76
6391747486,19/03/2016,13:00:00,76
6391747486,19/03/2016,14:00:00,76
6391747486,19/03/2016,15:00:00,76
6391747486,19/03/2016,16:00:00,76
6391747486,19/03/2016,17:00:00,76
6391747486,19/03/2016,18:00:00,76
6391747486,19/03/2016,19:00:00,76
6391747486,19/03/2016,20:00:00,76
6391747486,19/03/2016,21:00:00,76
6391747486,19/03/2016,22:00:00,76
6391747486,19/03/2016,23:00:00,76
6391747486,20/03/2016,00:00:00,76
6391747486,20/03/2016,01:00:00,76
6391747486,20/03/2016,02:00:00,76
6391747486,20/03/2016,03:00:00,76
6391747486,20/03/2016,04:00:00,76
6391747486,20/03/2016,05:00:00,76
6391747486,20/03/2016,06:00:00,76
6391747486,20/03/2016,07:00:00,76
6391747486,20/03/2016,08:00:00,76
6391747486,20/03/2016,09:00:00,76
6391747486,20/03/2016,10:00:00,76
6391747486,20/03/2016,11:00:00,76
6391747486,20/03/2016,12:00:00,76
6391747486,20/03/2016,13:00:00,76
6391747486,20/03/2016,14:00:00,76
6391747486,20/03/2016,15:00:00,76
6391747486,20/03/2016,16:00:00,76
6391747486,20/03/2016,17:00:00,76
6391747486,20/03/2016,18:00:00,76
6391747486,20/03/2016,19:00:00,76
6391747486,20/03/2016,20:00:00,76
6391747486,20/03/2016,21:00:00,76
6391747486,20/03/2016,22:00:00,76
6391747486,20/03/2016,23:00:00,76
6391747486,21/03/2016,00:00:00,76
6391747486,21/03/2016,01:00:00,76
6391747486,21/03/2016,02:00:00,76
6391747486,21/03/2016,03:00:00,76
6391747486,21/03/2016,04:00:00,76
6391747486,21/03/2016,05:00:00,76
6391747486,21/03/2016,06:00:00,76
6391747486,21/03/2016,07:00:00,76
6391747486,21/03/2016,08:00:00,76
6391747486,21/03/2016,09:00:00,76
6391747486,21/03/2016,10:00:00,76
6391747486,21/03/2016,11:00:00,76
6391747486,21/03/2016,12:00:00,76
6391747486,21/03/2016,13:00:00,76
6391747486,21/03/2016,14:00:00,76
6391747486,21/03/2016,15:00:00,76
6391747486,21/03/2016,16:00:00,76
6391747486,21/03/2016,17:00:00,76
6391747486,21/03/2016,18:00:00,76
6391747486,21/03/2016,19:00:00,76
6391747486,21/03/2016,20:00:00,76
6391747486,21/03/2016,21:00:00,76
6391747486,21/03/2016,22:00:00,76
6391747486,21/03/2016,23:00:00,76
6391747486,22/03/2016,00:00:00,76
6391747486,22/03/2016,01:00:00,76
6391747486,22/03/2016,02:00:00,76
6391747486,22/03/2016,03:00:00,76
6391747486,22/03/2016,04:00:00,76
6391747486,22/03/2016,05:00:00,76
6391747486,22/03/2016,06:00:00,76
6391747486,22/03/2016,07:00:00,76
6391747486,22/03/2016,08:00:00,76
6391747486,22/03/2016,09:00:00,76
6391747486,22/03/2016,10:00:00,76
6391747486,22/03/2016,11:00:00,76
6391747486,22/03/2016,12:00:00,76
6391747486,22/03/2016,13:00:00,76
6391747486,22/03/2016,14:00:00,76
6391747486,22/03/2016,15:00:00,76
6391747486,22/03/2016,16:00:00,76
6391747486,22/03/2016,17:00:00,76
6391747486,22/03/2016,18:00:00,76
6391747486,22/03/2016,19:00:00,76
6391747486,22/03/2016,20:00:00,76
6391747486,22/03/2016,21:00:00,76
6391747486,22/03/2016,22:00:00,76
6391747486,22/03/2016,23:00:00,76
6391747486,23/03/2016,00:00:00,76
6391747486,23/03/2016,01:00:00,76
6391747486,23/03/2016,02:00:00,76
6391747486,23/03/2016,03:00:00,76
6391747486,23/03/2016,04:00:00,76
6391747486,23/03/2016,05:00:00,76
6391747486,23/03/2016,06:00:00,76
6391747486,23/03/2016,07:00:00,76
6391747486,23/03/2016,08:00:00,76
6391747486,23/03/2016,09:00:00,76
6391747486,23/03/2016,10:00:00,76
6391747486,23/03/2016,11:00:00,76
6391747486,23/03/2016,12:00:00,76
6391747486,23/03/2016,13:00:00,76
6391747486,23/03/2016,14:00:00,76
6391747486,23/03/2016,15:00:00,76
6391747486,23/03/2016,16:00:00,76
6391747486,23/03/2016,17:00:00,76
6391747486,23/03/2016,18:00:00,76
6391747486,23/03/2016,19:00:00,76
6391747486,23/03/2016,20:00:00,76
6391747486,23/03/2016,21:00:00,76
6391747486,23/03/2016,22:00:00,76
6391747486,23/03/2016,23:00:00,76
6391747486,24/03/2016,00:00:00,76
6391747486,24/03/2016,01:00:00,76
6391747486,24/03/2016,02:00:00,76
6391747486,24/03/2016,03:00:00,76
6391747486,24/03/2016,04:00:00,76
6391747486,24/03/2016,05:00:00,76
6391747486,24/03/2016,06:00:00,76
6391747486,24/03/2016,07:00:00,76
6391747486,24/03/2016,08:00:00,76
6391747486,24/03/2016,09:00:00,76
6391747486,24/03/2016,10:00:00,76
6391747486,24/03/2016,11:00:00,76
6391747486,24/03/2016,12:00:00,76
6391747486,24/03/2016,13:00:00,76
6391747486,24/03/2016,14:00:00,76
6391747486,24/03/2016,15:00:00,76
6391747486,24/03/2016,16:00:00,76
6391747486,24/03/2016,17:00:00,76
6391747486,24/03/2016,18:00:00,76
6391747486,24/03/2016,19:00:00,76
6391747486,24/03/2016,20:00:00,76
6391747486,24/03/2016,21:00:00,76
6391747486,24/03/2016,22:00:00,76
6391747486,24/03/2016,23:00:00,76
6391747486,25/03/2016,00:00:00,76
6391747486,25/03/2016,01:00:00,76
6391747486,25/03/2016,02:00:00,76
6391747486,25/03/2016,03:00:00,76
6391747486,25/03/2016,04:00:00,76
6391747486,25/03/2016,05:00:00,76
6391747486,25/03/2016,06:00:00,76
6391747486,25/03/2016,07:00:00,76
6391747486,25/03/2016,08:00:00,76
6391747486,25/03/2016,09:00:00,76
6391747486,25/03/2016,10:00:00,76
6391747486,25/03/2016,11:00:00,76
6391747486,25/03/2016,12:00:00,76
6391747486,25/03/2016,13:00:00,76
6391747486,25/03/2016,14:00:00,76
6391747486,25/03/2016,15:00:00,76
6391747486,25/03/2016,16:00:00,76
6391747486,25/03/2016,17:00:00,76
6391747486,25/03/2016,18:00:00,76
6391747486,25/03/2016,19:00:00,76
6391747486,25/03/2016,20:00:00,76
6391747486,25/03/2016,21:00:00,76
6391747486,25/03/2016,22:00:00,76
6391747486,25/03/2016,23:00:00,76
6391747486,26/03/2016,00:00:00,76
6391747486,26/03/2016,01:00:00,76
6391747486,26/03/2016,02:00:00,76
6391747486,26/03/2016,03:00:00,76
6391747486,26/03/2016,04:00:00,76
6391747486,26/03/2016,05:00:00,76
6391747486,26/03/2016,06:00:00,76
6391747486,26/03/2016,07:00:00,76
6391747486,26/03/2016,08:00:00,76
6391747486,26/03/2016,09:00:00,76
6391747486,26/03/2016,10:00:00,76
6391747486,26/03/2016,11:00:00,76
6391747486,26/03/2016,12:00:00,76
6391747486,26/03/2016,13:00:00,76
6391747486,26/03/2016,14:00:00,76
6391747486,26/03/2016,15:00:00,76
6391747486,26/03/2016,16:00:00,76
6391747486,26/03/2016,17:00:00,76
6391747486,26/03/2016,18:00:00,76
6391747486,26/03/2016,19:00:00,76
6391747486,26/03/2016,20:00:00,76
6391747486,26/03/2016,21:00:00,76
6391747486,26/03/2016,22:00:00,76
6391747486,26/03/2016,23:00:00,76
6391747486,27/03/2016,00:00:00,76
6391747486,27/03/2016,01:00:00,76
6391747486,27/03/2016,02:00:00,76
6391747486,27/03/2016,03:00:00,76
6391747486,27/03/2016,04:00:00,76
6391747486,27/03/2016,05:00:00,76
6391747486,27/03/2016,06:00:00,76
6391747486,27/03/2016,07:00:00,76
6391747486,27/03/2016,08:00:00,76
6391747486,27/03/2016,09:00:00,76
6391747486,27/03/2016,10:00:00,76
6391747486,27/03/2016,11:00:00,76
6391747486,27/03/2016,12:00:00,76
6391747486,27/03/2016,13:00:00,76
6391747486,27/03/2016,14:00:00,76
6391747486,27/03/2016,15:00:00,76
6391747486,27/03/2016,16:00:00,76
6391747486,27/03/2016,17:00:00,76
6391747486,27/03/2016,18:00:00,76
6391747486,27/03/2016,19:00:00,76
6391747486,27/03/2016,20:00:00,76
6391747486,27/03/2016,21:00:00,76
6391747486,27/03/2016,22:00:00,76
6391747486,27/03/2016,23:00:00,76
6391747486,28/03/2016,00:00:00,76
6391747486,28/03/2016,01:00:00,76
6391747486,28/03/2016,02:00:00,76
6391747486,28/03/2016,03:00:00,76
6391747486,28/03/2016,04:00:00,76
6391747486,28/03/2016,05:00:00,76
6391747486,28/03/2016,06:00:00,76
6391747486,28/03/2016,07:00:00,76
6391747486,28/03/2016,08:00:00,76
6391747486,28/03/2016,09:00:00,76
6391747486,28/03/2016,10:00:00,76
6391747486,28/03/2016,11:00:00,76
6391747486,28/03/2016,12:00:00,76
6391747486,28/03/2016,13:00:00,76
6391747486,28/03/2016,14:00:00,76
6391747486,28/03/2016,15:00:00,76
6391747486,28/03/2016,16:00:00,76
6391747486,28/03/2016,17:00:00,76
6391747486,28/03/2016,18:00:00,76
6391747486,28/03/2016,19:00:00,76
6391747486,28/03/2016,20:00:00,76
6391747486,28/03/2016,21:00:00,76
6391747486,28/03/2016,22:00:00,76
6391747486,28/03/2016,23:00:00,76
6391747486,29/03/2016,00:00:00,76
6391747486,29/03/2016,01:00:00,76
6391747486,29/03/2016,02:00:00,76
6391747486,29/03/2016,03:00:00,76
6391747486,29/03/2016,04:00:00,76
6391747486,29/03/2016,05:00:00,76
6391747486,29/03/2016,06:00:00,76
6391747486,29/03/2016,07:00:00,76
6391747486,29/03/2016,08:00:00,76
6391747486,29/03/2016,09:00:00,76
6391747486,29/03/2016,10:00:00,76
6391747486,29/03/2016,11:00:00,76
6391747486,29/03/2016,12:00:00,76
6391747486,29/03/2016,13:00:00,76
6391747486,29/03/2016,14:00:00,76
6391747486,29/03/2016,15:00:00,76
6391747486,29/03/2016,16:00:00,76
6391747486,29/03/2016,17:00:00,76
6391747486,29/03/2016,18:00:00,76
6391747486,29/03/2016,19:00:00,76
6391747486,29/03/2016,20:00:00,76
6391747486,29/03/2016,21:00:00,76
6391747486,29/03/2016,22:00:00,76
6391747486,29/03/2016,23:00:00,76
6391747486,30/03/2016,00:00:00,76
6391747486,30/03/2016,01:00:00,76
6391747486,30/03/2016,02:00:00,76
6391747486,30/03/2016,03:00:00,76
6391747486,30/03/2016,04:00:00,76
6391747486,30/03/2016,05:00:00,76
6391747486,30/03/2016,06:00:00,76
6391747486,30/03/2016,07:00:00,76
6391747486,30/03/2016,08:00:00,76
6391747486,30/03/2016,09:00:00,76
6391747486,30/03/2016,10:00:00,76
6391747486,30/03/2016,11:00:00,76
6391747486,30/03/2016,12:00:00,76
6391747486,30/03/2016,13:00:00,76
6391747486,30/03/2016,14:00:00,76
6391747486,30/03/2016,15:00:00,76
6391747486,30/03/2016,16:00:00,76
6391747486,30/03/2016,17:00:00,76
6391747486,30/03/2016,18:00:00,76
6391747486,30/03/2016,19:00:00,76
6391747486,30/03/2016,20:00:00,76
6391747486,30/03/2016,21:00:00,76
6391747486,30/03/2016,22:00:00,76
6391747486,30/03/2016,23:00:00,76
6391747486,31/03/2016,00:00:00,76
6391747486,31/03/2016,01:00:00,76
6391747486,31/03/2016,02:00:00,76
6391747486,31/03/2016,03:00:00,76
6391747486,31/03/2016,04:00:00,76
6391747486,31/03/2016,05:00:00,76
6391747486,31/03/2016,06:00:00,76
6391747486,31/03/2016,07:00:00,76
6391747486,31/03/2016,08:00:00,76
6391747486,31/03/2016,09:00:00,76
6391747486,31/03/2016,10:00:00,76
6391747486,31/03/2016,11:00:00,76
6391747486,31/03/2016,12:00:00,76
6391747486,31/03/2016,13:00:00,76
6391747486,31/03/2016,14:00:00,76
6391747486,31/03/2016,15:00:00,76
6391747486,31/03/2016,16:00:00,76
6391747486,31/03/2016,17:00:00,76
6391747486,31/03/2016,18:00:00,76
6391747486,31/03/2016,19:00:00,76
6391747486,31/03/2016,20:00:00,76
6391747486,31/03/2016,21:00:00,76
6391747486,31/03/2016,22:00:00,76
6391747486,31/03/2016,23:00:00,76
6391747486,01/04/2016,00:00:00,76
6391747486,01/04/2016,01:00:00,76
6391747486,01/04/2016,02:00:00,76
6391747486,01/04/2016,03:00:00,76
6391747486,01/04/2016,04:00:00,76
6391747486,01/04/2016,05:00:00,76
6391747486,01/04/2016,06:00:00,76
6391747486,01/04/2016,07:00:00,76
6391747486,01/04/2016,08:00:00,76
6391747486,01/04/2016,09:00:00,76
6391747486,01/04/2016,10:00:00,76
6391747486,01/04/2016,11:00:00,76
6391747486,01/04/2016,12:00:00,76
6391747486,01/04/2016,13:00:00,76
6391747486,01/04/2016,14:00:00,76
6391747486,01/04/2016,15:00:00,76
6391747486,01/04/2016,16:00:00,76
6391747486,01/04/2016,17:00:00,76
6391747486,01/04/2016,18:00:00,76
6391747486,01/04/2016,19:00:00,76
6391747486,01/04/2016,20:00:00,76
6391747486,01/04/2016,21:00:00,76
6391747486,01/04/2016,22:00:00,76
6391747486,01/04/2016,23:00:00,76
6391747486,02/04/2016,00:00:00,76
6391747486,02/04/2016,01:00:00,76
6391747486,02/04/2016,02:00:00,76
6391747486,02/04/2016,03:00:00,76
6391747486,02/04/2016,04:00:00,76
6391747486,02/04/2016,05:00:00,76
6391747486,02/04/2016,06:00:00,76
6391747486,02/04/2016,07:00:00,76
6391747486,02/04/2016,08:00:00,76
6391747486,02/04/2016,09:00:00,76
6391747486,02/04/2016,10:00:00,76
6391747486,02/04/2016,13:00:00,76
6391747486,02/04/2016,14:00:00,76
6391747486,02/04/2016,15:00:00,76
6391747486,02/04/2016,16:00:00,76
6391747486,02/04/2016,17:00:00,76
6391747486,02/04/2016,18:00:00,76
6391747486,02/04/2016,19:00:00,76
6391747486,02/04/2016,20:00:00,76
6391747486,02/04/2016,21:00:00,76
6391747486,02/04/2016,22:00:00,76
6391747486,02/04/2016,23:00:00,76
6391747486,03/04/2016,00:00:00,76
6391747486,03/04/2016,01:00:00,76
6391747486,03/04/2016,02:00:00,76
6391747486,03/04/2016,03:00:00,76
6391747486,03/04/2016,04:00:00,76
6391747486,03/04/2016,05:00:00,76
6391747486,03/04/2016,06:00:00,76
6391747486,03/04/2016,07:00:00,76
6391747486,03/04/2016,08:00:00,76
6391747486,03/04/2016,09:00:00,76
6391747486,03/04/2016,10:00:00,76
6391747486,03/04/2016,11:00:00,76
6391747486,03/04/2016,12:00:00,76
6391747486,03/04/2016,13:00:00,76
6391747486,03/04/2016,14:00:00,76
6391747486,03/04/2016,15:00:00,76
6391747486,03/04/2016,16:00:00,76
6391747486,03/04/2016,17:00:00,76
6391747486,03/04/2016,18:00:00,76
6391747486,03/04/2016,19:00:00,76
6391747486,03/04/2016,20:00:00,76
6391747486,03/04/2016,21:00:00,76
6391747486,03/04/2016,22:00:00,76
6391747486,03/04/2016,23:00:00,76
6391747486,04/04/2016,00:00:00,76
6391747486,04/04/2016,01:00:00,76
6391747486,04/04/2016,02:00:00,76
6391747486,04/04/2016,03:00:00,76
6391747486,04/04/2016,04:00:00,76
6391747486,04/04/2016,05:00:00,76
6391747486,04/04/2016,06:00:00,76
6391747486,04/04/2016,07:00:00,76
6391747486,04/04/2016,08:00:00,76
6391747486,04/04/2016,09:00:00,76
6391747486,04/04/2016,10:00:00,76
6391747486,04/04/2016,11:00:00,76
6391747486,04/04/2016,12:00:00,76
6391747486,04/04/2016,13:00:00,76
6391747486,04/04/2016,14:00:00,76
6391747486,04/04/2016,15:00:00,76
6391747486,04/04/2016,16:00:00,76
6391747486,04/04/2016,17:00:00,76
6391747486,04/04/2016,18:00:00,76
6391747486,04/04/2016,19:00:00,76
6391747486,04/04/2016,20:00:00,76
6391747486,04/04/2016,21:00:00,76
6391747486,04/04/2016,22:00:00,76
6391747486,04/04/2016,23:00:00,76
6391747486,05/04/2016,00:00:00,76
6391747486,05/04/2016,01:00:00,76
6391747486,05/04/2016,02:00:00,76
6391747486,05/04/2016,03:00:00,76
6391747486,05/04/2016,04:00:00,76
6391747486,05/04/2016,05:00:00,76
6391747486,05/04/2016,06:00:00,76
6391747486,05/04/2016,07:00:00,76
6391747486,05/04/2016,13:00:00,76
6391747486,06/04/2016,02:00:00,76
6391747486,06/04/2016,03:00:00,76
6391747486,06/04/2016,04:00:00,76
6391747486,06/04/2016,05:00:00,76
6391747486,06/04/2016,06:00:00,76
6391747486,06/04/2016,07:00:00,76
6391747486,06/04/2016,08:00:00,76
6391747486,06/04/2016,09:00:00,76
6391747486,06/04/2016,10:00:00,76
6391747486,06/04/2016,11:00:00,76
6391747486,06/04/2016,12:00:00,76
6391747486,06/04/2016,13:00:00,76
6391747486,06/04/2016,14:00:00,76
6391747486,06/04/2016,15:00:00,76
6391747486,06/04/2016,16:00:00,76
6391747486,06/04/2016,17:00:00,76
6391747486,06/04/2016,18:00:00,76
6391747486,06/04/2016,19:00:00,76
6391747486,06/04/2016,20:00:00,76
6391747486,06/04/2016,21:00:00,76
6391747486,06/04/2016,22:00:00,76
6391747486,06/04/2016,23:00:00,76
6391747486,07/04/2016,00:00:00,76
6391747486,07/04/2016,01:00:00,76
6391747486,07/04/2016,02:00:00,76
6391747486,07/04/2016,03:00:00,76
6391747486,07/04/2016,04:00:00,76
6391747486,07/04/2016,05:00:00,76
6391747486,07/04/2016,06:00:00,76
6391747486,07/04/2016,07:00:00,76
6391747486,07/04/2016,08:00:00,76
6391747486,07/04/2016,09:00:00,76
6391747486,07/04/2016,10:00:00,76
6391747486,07/04/2016,11:00:00,76
6391747486,07/04/2016,12:00:00,76
6391747486,07/04/2016,13:00:00,76
6391747486,07/04/2016,14:00:00,76
6391747486,07/04/2016,15:00:00,76
6391747486,07/04/2016,16:00:00,76
6391747486,07/04/2016,17:00:00,76
6391747486,07/04/2016,18:00:00,76
6391747486,07/04/2016,19:00:00,76
6391747486,07/04/2016,20:00:00,76
6391747486,07/04/2016,21:00:00,76
6391747486,07/04/2016,22:00:00,76
6391747486,07/04/2016,23:00:00,76
6391747486,08/04/2016,00:00:00,76
6391747486,08/04/2016,01:00:00,76
6391747486,08/04/2016,02:00:00,76
6391747486,08/04/2016,03:00:00,76
6391747486,08/04/2016,04:00:00,76
6391747486,08/04/2016,05:00:00,76
6391747486,08/04/2016,06:00:00,76
6391747486,08/04/2016,07:00:00,76
6391747486,08/04/2016,08:00:00,76
6391747486,08/04/2016,09:00:00,76
6391747486,08/04/2016,10:00:00,76
6391747486,08/04/2016,11:00:00,76
6391747486,08/04/2016,12:00:00,76
6391747486,08/04/2016,13:00:00,76
6391747486,08/04/2016,14:00:00,76
6391747486,08/04/2016,15:00:00,76
6391747486,08/04/2016,16:00:00,76
6391747486,08/04/2016,17:00:00,76
6391747486,08/04/2016,18:00:00,76
6391747486,08/04/2016,19:00:00,76
6391747486,08/04/2016,20:00:00,76
6391747486,08/04/2016,21:00:00,76
6391747486,08/04/2016,22:00:00,76
6391747486,08/04/2016,23:00:00,76
6391747486,09/04/2016,00:00:00,76
6391747486,09/04/2016,01:00:00,76
6391747486,09/04/2016,02:00:00,76
6962181067,13/03/2016,22:00:00,76
6962181067,15/03/2016,18:00:00,76
6962181067,19/03/2016,13:00:00,76
6962181067,22/03/2016,09:00:00,76
6962181067,31/03/2016,16:00:00,76
6962181067,04/04/2016,14:00:00,76
6962181067,07/04/2016,13:00:00,76
7007744171,18/03/2016,14:00:00,76
7007744171,24/03/2016,19:00:00,76
7007744171,30/03/2016,10:00:00,76
7007744171,30/03/2016,13:00:00,76
7007744171,02/04/2016,15:00:00,76
7007744171,02/04/2016,20:00:00,76
7086361926,13/03/2016,22:00:00,76
7086361926,14/03/2016,15:00:00,76
7086361926,19/03/2016,14:00:00,76
7086361926,28/03/2016,22:00:00,76
7086361926,29/03/2016,11:00:00,76
7086361926,29/03/2016,22:00:00,76
7086361926,01/04/2016,06:00:00,76
7086361926,03/04/2016,16:00:00,76
7086361926,06/04/2016,14:00:00,76
7086361926,07/04/2016,10:00:00,76
8053475328,21/03/2016,23:00:00,76
8053475328,27/03/2016,01:00:00,76
8053475328,30/03/2016,19:00:00,76
8053475328,05/04/2016,20:00:00,76
8053475328,09/04/2016,00:00:00,76
8053475328,10/04/2016,00:00:00,76
8253242879,10/04/2016,12:00:00,76
8792009665,27/03/2016,09:00:00,76
8792009665,31/03/2016,01:00:00,76
8792009665,07/04/2016,02:00:00,76
8792009665,11/04/2016,01:00:00,76
8877689391,01/04/2016,22:00:00,76
1503960366,15/04/2016,21:00:00,76
1503960366,16/04/2016,21:00:00,76
1503960366,19/04/2016,07:00:00,76
1503960366,19/04/2016,10:00:00,76
1503960366,23/04/2016,09:00:00,76
1503960366,25/04/2016,13:00:00,76
1503960366,29/04/2016,17:00:00,76
1503960366,02/05/2016,14:00:00,76
1503960366,04/05/2016,12:00:00,76
1503960366,05/05/2016,12:00:00,76
1503960366,05/05/2016,14:00:00,76
1503960366,11/05/2016,11:00:00,76
1624580081,20/04/2016,12:00:00,76
1624580081,30/04/2016,00:00:00,76
1624580081,02/05/2016,10:00:00,76
1624580081,06/05/2016,19:00:00,76
1624580081,08/05/2016,17:00:00,76
1844505072,21/04/2016,21:00:00,76
1844505072,29/04/2016,23:00:00,76
2022484408,16/04/2016,07:00:00,76
2022484408,17/04/2016,12:00:00,76
2022484408,26/04/2016,08:00:00,76
2022484408,26/04/2016,13:00:00,76
2026352035,18/04/2016,18:00:00,76
2026352035,21/04/2016,06:00:00,76
2026352035,24/04/2016,17:00:00,76
2026352035,03/05/2016,11:00:00,76
2320127002,13/04/2016,19:00:00,76
2320127002,21/04/2016,15:00:00,76
2320127002,22/04/2016,02:00:00,76
2320127002,24/04/2016,00:00:00,76
2320127002,24/04/2016,19:00:00,76
2320127002,30/04/2016,20:00:00,76
2320127002,01/05/2016,01:00:00,76
2320127002,05/05/2016,21:00:00,76
2320127002,09/05/2016,10:00:00,76
2347167796,13/04/2016,15:00:00,76
2347167796,21/04/2016,10:00:00,76
2347167796,21/04/2016,15:00:00,76
2347167796,25/04/2016,16:00:00,76
2873212765,12/04/2016,19:00:00,76
2873212765,16/04/2016,18:00:00,76
2873212765,18/04/2016,06:00:00,76
2873212765,21/04/2016,20:00:00,76
2873212765,24/04/2016,15:00:00,76
2873212765,27/04/2016,08:00:00,76
2873212765,01/05/2016,20:00:00,76
2873212765,04/05/2016,06:00:00,76
2873212765,05/05/2016,19:00:00,76
2873212765,09/05/2016,05:00:00,76
2873212765,10/05/2016,17:00:00,76
2873212765,12/05/2016,12:00:00,76
3372868164,16/04/2016,05:00:00,76
3372868164,16/04/2016,14:00:00,76
3372868164,22/04/2016,19:00:00,76
3372868164,28/04/2016,09:00:00,76
3372868164,28/04/2016,16:00:00,76
3977333714,13/04/2016,19:00:00,76
3977333714,15/04/2016,23:00:00,75
3977333714,17/04/2016,15:00:00,75
3977333714,30/04/2016,21:00:00,75
3977333714,04/05/2016,15:00:00,75
3977333714,05/05/2016,11:00:00,75
4319703577,20/04/2016,20:00:00,75
4319703577,24/04/2016,19:00:00,75
4319703577,27/04/2016,21:00:00,75
4319703577,03/05/2016,07:00:00,75
4319703577,04/05/2016,16:00:00,75
4319703577,05/05/2016,21:00:00,75
4445114986,13/04/2016,07:00:00,75
4445114986,19/04/2016,08:00:00,75
4445114986,21/04/2016,02:00:00,75
4445114986,28/04/2016,17:00:00,75
4445114986,29/04/2016,07:00:00,75
4445114986,04/05/2016,02:00:00,75
4445114986,04/05/2016,22:00:00,75
4445114986,05/05/2016,08:00:00,75
4445114986,06/05/2016,21:00:00,75
4445114986,08/05/2016,21:00:00,75
4445114986,08/05/2016,23:00:00,75
4445114986,09/05/2016,06:00:00,75
4445114986,09/05/2016,09:00:00,75
4445114986,10/05/2016,02:00:00,75
4445114986,11/05/2016,00:00:00,75
4445114986,12/05/2016,04:00:00,75
4558609924,26/04/2016,14:00:00,75
4558609924,28/04/2016,20:00:00,75
4558609924,28/04/2016,21:00:00,75
4558609924,30/04/2016,11:00:00,75
4558609924,30/04/2016,16:00:00,75
4558609924,10/05/2016,13:00:00,75
5553957443,21/04/2016,12:00:00,75
5553957443,29/04/2016,15:00:00,75
5553957443,29/04/2016,19:00:00,75
5553957443,02/05/2016,10:00:00,75
5553957443,02/05/2016,19:00:00,75
5553957443,04/05/2016,00:00:00,75
5553957443,06/05/2016,06:00:00,75
5553957443,07/05/2016,23:00:00,75
5553957443,11/05/2016,16:00:00,75
6117666160,16/04/2016,00:00:00,75
6117666160,07/05/2016,07:00:00,75
6962181067,12/04/2016,08:00:00,75
6962181067,13/04/2016,22:00:00,75
6962181067,14/04/2016,09:00:00,75
6962181067,23/04/2016,11:00:00,75
6962181067,08/05/2016,15:00:00,75
7007744171,20/04/2016,15:00:00,75
7086361926,23/04/2016,23:00:00,75
7086361926,24/04/2016,17:00:00,75
