"Id","Date","StepTotal","Calories","MinutesVeryActive","MinutesFairlyActive","MinutesLightlyActive","MinutesSedentary","MinutesLowMETs","MinutesLightMETs","MinutesModerateMETs","MinutesVigorousMETS","avgHeartRate","MinutesLevel1","MinutesLevel2","MinutesLevel3","Date_as_date","Weekday"
2320127002,"12/03/2016",5131,1553,0,0,118,1322,1322,64,54,0,NA,NA,NA,NA,2016-03-12,"Sat"
2320127002,"12/04/2016",10725,2136,13,9,306,1112,1112,135,163,30,NA,NA,NA,NA,2016-04-12,"Tue"
2320127002,"12/05/2016",2564,1067,0,0,124,776,776,69,55,0,NA,NA,NA,NA,2016-05-12,"Thu"
2320127002,"13/03/2016",3139,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-13,"Sun"
2320127002,"13/04/2016",7275,2016,0,0,335,1105,1105,168,167,0,NA,NA,NA,NA,2016-04-13,"Wed"
2320127002,"14/03/2016",3064,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-14,"Mon"
2320127002,"14/04/2016",3973,1712,0,0,191,1249,1249,102,89,0,NA,NA,NA,NA,2016-04-14,"Thu"
2320127002,"15/03/2016",0,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-15,"Tue"
2320127002,"15/04/2016",5205,1819,0,0,245,1195,1195,136,109,0,NA,NA,NA,NA,2016-04-15,"Fri"
2320127002,"16/03/2016",0,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-16,"Wed"
2320127002,"16/04/2016",5044,1739,0,0,195,1245,1245,86,108,1,NA,NA,NA,NA,2016-04-16,"Sat"
2320127002,"17/03/2016",0,1322,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-17,"Thu"
2320127002,"17/04/2016",6198,1868,0,0,249,1191,1191,118,128,3,NA,NA,NA,NA,2016-04-17,"Sun"
2320127002,"18/03/2016",0,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-18,"Fri"
2320127002,"18/04/2016",6538,1918,0,7,260,1173,1173,123,143,1,NA,NA,NA,NA,2016-04-18,"Mon"
2320127002,"19/03/2016",0,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-19,"Sat"
2320127002,"19/04/2016",5997,1824,0,11,228,1201,1201,108,131,0,NA,NA,NA,NA,2016-04-19,"Tue"
2320127002,"20/03/2016",0,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-20,"Sun"
2320127002,"20/04/2016",7162,1936,0,11,283,1146,1146,153,138,3,NA,NA,NA,NA,2016-04-20,"Wed"
2320127002,"21/03/2016",0,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-21,"Mon"
2320127002,"21/04/2016",3404,1626,1,10,127,1302,1302,72,65,1,NA,NA,NA,NA,2016-04-21,"Thu"
2320127002,"22/03/2016",0,1814,0,0,218,1222,1222,87,121,10,NA,NA,NA,NA,2016-03-22,"Tue"
2320127002,"22/04/2016",5583,1865,0,0,266,1174,1174,144,121,1,NA,NA,NA,NA,2016-04-22,"Fri"
2320127002,"23/03/2016",0,1792,0,0,249,1191,1191,139,110,0,NA,NA,NA,NA,2016-03-23,"Wed"
2320127002,"23/04/2016",5079,1813,0,0,242,1198,1198,130,112,0,NA,61,4,4,2016-04-23,"Sat"
2320127002,"24/03/2016",5587,1618,0,0,157,1283,1283,94,63,0,NA,NA,NA,NA,2016-03-24,"Thu"
2320127002,"24/04/2016",4159,1731,0,0,204,1236,1236,108,96,0,NA,NA,NA,NA,2016-04-24,"Sun"
2320127002,"25/03/2016",5954,1351,0,0,14,1426,1426,4,10,0,NA,NA,NA,NA,2016-03-25,"Fri"
2320127002,"25/04/2016",3588,1659,3,5,152,1280,1280,79,78,3,NA,NA,NA,NA,2016-04-25,"Mon"
2320127002,"26/03/2016",2560,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-26,"Sat"
2320127002,"26/04/2016",3409,1632,0,0,147,1293,1293,85,57,5,NA,NA,NA,NA,2016-04-26,"Tue"
2320127002,"27/03/2016",648,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-27,"Sun"
2320127002,"27/04/2016",1715,1483,0,0,82,1358,1358,44,38,0,NA,NA,NA,NA,2016-04-27,"Wed"
2320127002,"28/03/2016",0,1321,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-28,"Mon"
2320127002,"28/04/2016",1532,1471,0,0,76,1364,1364,45,31,0,NA,NA,NA,NA,2016-04-28,"Thu"
2320127002,"29/03/2016",0,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-29,"Tue"
2320127002,"29/04/2016",924,1410,0,0,45,1395,1395,22,23,0,NA,NA,NA,NA,2016-04-29,"Fri"
2320127002,"30/03/2016",0,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-30,"Wed"
2320127002,"30/04/2016",4558,1782,0,0,234,1206,1206,134,99,1,NA,NA,NA,NA,2016-04-30,"Sat"
2320127002,"31/03/2016",0,1320,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-31,"Thu"
2347167796,"01/04/2016",7166,1937,0,33,212,1195,1195,139,103,3,68.4,374,15,2,2016-04-01,"Fri"
2347167796,"02/04/2016",11183,2441,51,16,327,1046,1046,132,208,54,80,417,36,10,2016-04-02,"Sat"
2347167796,"03/04/2016",8867,2038,0,0,324,1116,1116,166,155,3,74,579,31,15,2016-04-03,"Sun"
2347167796,"04/04/2016",10979,2100,21,25,231,1163,1163,112,136,29,75,472,47,6,2016-04-04,"Mon"
2347167796,"05/04/2016",9644,2096,18,9,269,1144,1144,147,129,20,74.6,395,44,9,2016-04-05,"Tue"
2347167796,"06/04/2016",7887,2058,14,46,196,1184,1184,100,141,15,73.6,372,48,5,2016-04-06,"Wed"
2347167796,"07/04/2016",10564,2336,15,32,315,1078,1078,118,217,27,86.5,70,2,4,2016-04-07,"Thu"
2347167796,"08/04/2016",12444,2106,2,6,316,1116,1116,164,152,8,75.2,380,25,0,2016-04-08,"Fri"
2347167796,"09/04/2016",8502,2487,16,32,401,991,991,188,235,26,85.7,18,2,1,2016-04-09,"Sat"
2347167796,"10/04/2016",10605,2168,12,3,303,1122,1122,120,175,23,79,601,48,10,2016-04-10,"Sun"
2347167796,"11/04/2016",12870,2009,5,52,196,1187,1187,121,126,6,72,353,43,3,2016-04-11,"Mon"
2347167796,"12/03/2016",2277,2516,41,19,294,1086,1086,107,193,54,NA,474,17,8,2016-03-12,"Sat"
2347167796,"12/04/2016",10113,2351,28,13,320,1079,1079,109,214,38,85.5,107,6,2,2016-04-12,"Tue"
2347167796,"13/03/2016",8581,2528,39,49,324,1028,1028,120,248,44,NA,577,37,6,2016-03-13,"Sun"
2347167796,"13/04/2016",10352,2057,19,32,195,1194,1194,105,120,21,73.1,441,75,2,2016-04-13,"Wed"
2347167796,"14/03/2016",11079,2141,0,10,355,1075,1075,209,152,4,NA,432,30,6,2016-03-14,"Mon"
2347167796,"14/04/2016",10129,2032,1,48,206,1185,1185,123,130,2,71.8,450,27,3,2016-04-14,"Thu"
2347167796,"15/03/2016",11547,2114,22,39,221,1158,1158,140,119,23,NA,501,57,7,2016-03-15,"Tue"
2347167796,"15/04/2016",10465,2151,1,24,284,1131,1131,131,173,5,73.2,366,42,3,2016-04-15,"Fri"
2347167796,"16/03/2016",14007,2087,20,19,260,1141,1141,151,127,21,NA,446,22,7,2016-03-16,"Wed"
2347167796,"16/04/2016",22244,2675,66,72,268,1034,1034,96,241,69,89.4,62,4,0,2016-04-16,"Sat"
2347167796,"17/03/2016",9199,2103,11,7,302,1120,1120,190,116,14,NA,383,27,3,2016-03-17,"Thu"
2347167796,"17/04/2016",5472,1897,1,7,249,1183,1183,168,86,3,74.5,627,43,5,2016-04-17,"Sun"
2347167796,"18/03/2016",10713,2003,22,16,209,1193,1193,123,97,27,NA,435,56,45,2016-03-18,"Fri"
2347167796,"18/04/2016",8247,1966,11,16,206,1207,1207,117,98,18,70.5,460,63,6,2016-04-18,"Mon"
2347167796,"19/03/2016",9498,2058,15,26,246,1153,1153,128,144,15,NA,250,8,3,2016-03-19,"Sat"
2347167796,"19/04/2016",6711,2356,0,7,382,1051,1051,97,285,7,79.8,372,28,3,2016-04-19,"Tue"
2347167796,"20/03/2016",9789,2317,39,18,282,1101,1101,144,149,46,NA,529,46,10,2016-03-20,"Sun"
2347167796,"20/04/2016",10999,2207,11,43,269,1117,1117,131,173,19,77.4,98,8,0,2016-04-20,"Wed"
2347167796,"21/03/2016",13231,2148,8,15,307,1110,1110,182,126,22,NA,452,26,6,2016-03-21,"Mon"
2347167796,"21/04/2016",10080,2070,23,26,208,1183,1183,137,92,28,72.3,400,18,4,2016-04-21,"Thu"
2347167796,"22/03/2016",13107,2159,21,34,218,1167,1167,98,142,33,NA,488,28,7,2016-03-22,"Tue"
2347167796,"22/04/2016",7804,1964,9,27,206,1198,1198,133,100,9,71.4,367,47,3,2016-04-22,"Fri"
2347167796,"23/03/2016",9116,2060,23,16,207,1194,1194,106,103,37,NA,449,36,8,2016-03-23,"Wed"
2347167796,"23/04/2016",16901,2642,32,35,360,1013,1013,109,279,39,81.1,407,15,0,2016-04-23,"Sat"
2347167796,"24/03/2016",11675,2116,26,23,243,1148,1148,153,103,36,NA,435,49,7,2016-03-24,"Thu"
2347167796,"24/04/2016",9471,2202,0,0,360,1080,1080,154,203,3,76.4,482,14,0,2016-04-24,"Sun"
2347167796,"25/03/2016",10480,1914,0,13,233,1194,1194,152,90,4,NA,313,37,0,2016-03-25,"Fri"
2347167796,"25/04/2016",9482,2111,15,11,277,1137,1137,152,136,15,72.8,433,48,3,2016-04-25,"Mon"
2347167796,"26/03/2016",11379,2340,35,3,333,1069,1069,168,167,36,NA,NA,NA,NA,2016-03-26,"Sat"
2347167796,"26/04/2016",5980,1879,0,0,227,1213,1213,129,98,0,71.5,431,46,3,2016-04-26,"Tue"
2347167796,"27/03/2016",7268,2189,7,43,265,1125,1125,105,198,12,NA,107,35,2,2016-03-27,"Sun"
2347167796,"27/04/2016",11423,2209,26,9,295,1110,1110,149,155,26,73.5,432,49,6,2016-04-27,"Wed"
2347167796,"28/03/2016",10901,1872,0,0,229,1211,1211,122,101,6,NA,516,39,5,2016-03-28,"Mon"
2347167796,"28/04/2016",5439,1872,0,0,229,1211,1211,129,99,1,74.4,414,32,1,2016-04-28,"Thu"
2347167796,"29/03/2016",8230,2044,2,58,208,1172,1172,125,136,7,70.2,422,45,5,2016-03-29,"Tue"
2347167796,"29/04/2016",25,350,0,0,2,358,358,2,0,0,63,353,57,2,2016-04-29,"Fri"
2347167796,"30/03/2016",7332,2186,21,35,255,1129,1129,138,148,25,71.7,472,35,7,2016-03-30,"Wed"
2347167796,"31/03/2016",9428,1928,0,0,250,1190,1190,125,124,1,70.1,517,54,6,2016-03-31,"Thu"
2873212765,"01/04/2016",9945,1329,0,0,41,1399,1399,31,8,2,NA,NA,NA,NA,2016-04-01,"Fri"
2873212765,"01/05/2016",7399,1753,7,18,196,1219,1219,129,69,23,NA,NA,NA,NA,2016-05-01,"Sun"
2873212765,"02/04/2016",9643,1555,0,0,197,1243,1243,161,35,1,NA,NA,NA,NA,2016-04-02,"Sat"
2873212765,"02/05/2016",7525,1894,0,7,334,1099,1099,189,148,4,NA,NA,NA,NA,2016-05-02,"Mon"
2873212765,"03/04/2016",13919,1842,3,15,315,1107,1107,214,111,8,NA,NA,NA,NA,2016-04-03,"Sun"
2873212765,"03/05/2016",7412,1918,1,6,363,1070,1070,228,137,5,NA,NA,NA,NA,2016-05-03,"Tue"
2873212765,"04/04/2016",890,2044,6,24,355,1055,1055,193,177,15,NA,NA,NA,NA,2016-04-04,"Mon"
2873212765,"04/05/2016",8278,2026,0,0,420,1020,1020,275,129,16,NA,NA,NA,NA,2016-05-04,"Wed"
2873212765,"05/04/2016",2214,1949,0,0,374,1066,1066,206,157,11,NA,NA,NA,NA,2016-04-05,"Tue"
2873212765,"05/05/2016",8314,1979,13,23,311,1093,1093,193,126,28,NA,NA,NA,NA,2016-05-05,"Thu"
2873212765,"06/04/2016",7640,1907,0,0,382,1058,1058,254,123,5,NA,NA,NA,NA,2016-04-06,"Wed"
2873212765,"06/05/2016",7063,1916,0,5,370,1065,1065,234,135,6,NA,NA,NA,NA,2016-05-06,"Fri"
2873212765,"07/04/2016",9713,2038,5,17,363,1055,1055,211,158,16,NA,NA,NA,NA,2016-04-07,"Thu"
2873212765,"07/05/2016",4940,1895,75,11,52,1302,1302,39,24,75,NA,NA,NA,NA,2016-05-07,"Sat"
2873212765,"08/04/2016",8432,1947,0,0,380,1060,1060,237,129,14,NA,NA,NA,NA,2016-04-08,"Fri"
2873212765,"08/05/2016",8168,2102,46,0,326,1068,1068,247,79,46,NA,NA,NA,NA,2016-05-08,"Sun"
2873212765,"09/04/2016",7350,2260,46,8,288,1098,1098,146,119,77,NA,NA,NA,NA,2016-04-09,"Sat"
2873212765,"09/05/2016",7726,1913,0,0,345,1095,1095,195,139,11,NA,NA,NA,NA,2016-05-09,"Mon"
2873212765,"10/04/2016",9353,1727,1,8,251,1180,1180,169,86,5,NA,NA,NA,NA,2016-04-10,"Sun"
2873212765,"10/05/2016",8275,1967,0,0,373,1067,1067,193,172,8,NA,NA,NA,NA,2016-05-10,"Tue"
2873212765,"11/04/2016",7157,1704,0,0,355,845,845,216,129,10,NA,NA,NA,NA,2016-04-11,"Mon"
2873212765,"11/05/2016",6440,1822,0,0,319,1121,1121,204,109,6,NA,NA,NA,NA,2016-05-11,"Wed"
2873212765,"12/03/2016",13040,2019,32,23,248,1137,1137,141,117,45,NA,NA,NA,NA,2016-03-12,"Sat"
2873212765,"12/04/2016",8796,2002,2,21,356,1061,1061,194,178,7,NA,NA,NA,NA,2016-04-12,"Tue"
2873212765,"12/05/2016",7475,1403,0,0,259,701,701,141,95,23,NA,NA,NA,NA,2016-05-12,"Thu"
2873212765,"13/03/2016",14105,2297,75,4,270,1091,1091,193,69,87,NA,NA,NA,NA,2016-03-13,"Sun"
2873212765,"13/04/2016",7618,2019,0,8,404,1028,1028,240,163,9,NA,NA,NA,NA,2016-04-13,"Wed"
2873212765,"14/03/2016",4465,2002,4,13,362,1061,1061,206,157,16,NA,NA,NA,NA,2016-03-14,"Mon"
2873212765,"14/04/2016",7910,1909,0,0,331,1109,1109,203,110,18,NA,NA,NA,NA,2016-04-14,"Thu"
2873212765,"15/03/2016",12315,1866,4,9,291,1136,1136,152,137,15,NA,NA,NA,NA,2016-03-15,"Tue"
2873212765,"15/04/2016",8482,2077,0,0,448,992,992,278,162,8,NA,NA,NA,NA,2016-04-15,"Fri"
2873212765,"16/03/2016",14526,1978,1,7,404,1028,1028,269,132,11,NA,NA,NA,NA,2016-03-16,"Wed"
2873212765,"16/04/2016",9677,2165,47,1,305,1087,1087,205,90,58,NA,NA,NA,NA,2016-04-16,"Sat"
2873212765,"17/03/2016",8629,2227,24,9,376,1031,1031,222,136,51,NA,NA,NA,NA,2016-03-17,"Thu"
2873212765,"17/04/2016",2524,1551,0,8,160,1272,1272,122,46,0,NA,NA,NA,NA,2016-04-17,"Sun"
2873212765,"18/03/2016",8395,2433,64,5,380,991,991,228,148,73,NA,NA,NA,NA,2016-03-18,"Fri"
2873212765,"18/04/2016",7762,1912,1,6,311,1122,1122,163,146,9,NA,NA,NA,NA,2016-04-18,"Mon"
2873212765,"19/03/2016",7689,1926,9,14,333,1084,1084,209,134,13,NA,NA,NA,NA,2016-03-19,"Sat"
2873212765,"19/04/2016",7948,1971,0,0,389,1051,1051,231,150,8,NA,NA,NA,NA,2016-04-19,"Tue"
2873212765,"20/03/2016",11953,1811,1,8,287,1144,1144,175,112,9,NA,NA,NA,NA,2016-03-20,"Sun"
2873212765,"20/04/2016",9202,2119,22,5,378,1035,1035,244,132,29,NA,NA,NA,NA,2016-04-20,"Wed"
2873212765,"21/03/2016",13478,1981,4,12,342,1082,1082,168,179,11,NA,NA,NA,NA,2016-03-21,"Mon"
2873212765,"21/04/2016",8859,1981,2,10,371,1057,1057,240,127,16,NA,NA,NA,NA,2016-04-21,"Thu"
2873212765,"22/03/2016",8022,1849,0,6,318,1116,1116,198,120,6,NA,NA,NA,NA,2016-03-22,"Tue"
2873212765,"22/04/2016",7286,1964,0,0,389,1051,1051,232,150,7,NA,NA,NA,NA,2016-04-22,"Fri"
2873212765,"23/03/2016",6737,2241,5,29,482,924,924,278,224,14,NA,NA,NA,NA,2016-03-23,"Wed"
2873212765,"23/04/2016",9317,2033,28,5,330,1077,1077,239,83,41,NA,NA,NA,NA,2016-04-23,"Sat"
2873212765,"24/03/2016",8895,1989,15,12,312,1101,1101,172,139,28,NA,NA,NA,NA,2016-03-24,"Thu"
2873212765,"24/04/2016",6873,1908,46,1,190,1203,1203,147,44,46,NA,NA,NA,NA,2016-04-24,"Sun"
2873212765,"25/03/2016",6519,1533,0,0,172,1268,1268,139,27,6,NA,NA,NA,NA,2016-03-25,"Fri"
2873212765,"25/04/2016",7373,1920,0,0,359,1081,1081,227,119,13,NA,NA,NA,NA,2016-04-25,"Mon"
2873212765,"26/03/2016",10970,1772,0,7,241,1192,1192,127,108,13,NA,NA,NA,NA,2016-03-26,"Sat"
2873212765,"26/04/2016",8242,1893,2,5,309,1124,1124,156,145,15,NA,NA,NA,NA,2016-04-26,"Tue"
2873212765,"27/03/2016",9716,1254,0,0,3,1437,1437,3,0,0,NA,NA,NA,NA,2016-03-27,"Sun"
2873212765,"27/04/2016",3516,1981,46,0,197,1197,1197,137,44,62,NA,NA,NA,NA,2016-04-27,"Wed"
2873212765,"28/03/2016",2002,1807,5,17,220,1198,1198,114,106,22,NA,NA,NA,NA,2016-03-28,"Mon"
2873212765,"28/04/2016",7913,1845,28,7,213,1192,1192,153,54,41,NA,NA,NA,NA,2016-04-28,"Thu"
2873212765,"29/03/2016",7660,1987,2,6,359,1073,1073,219,129,19,NA,NA,NA,NA,2016-03-29,"Tue"
2873212765,"29/04/2016",7365,1798,20,23,206,1191,1191,159,65,25,NA,NA,NA,NA,2016-04-29,"Fri"
2873212765,"30/03/2016",0,1819,20,31,177,1212,1212,111,84,33,NA,NA,NA,NA,2016-03-30,"Wed"
2873212765,"30/04/2016",8452,1841,5,20,248,1167,1167,153,102,18,NA,NA,NA,NA,2016-04-30,"Sat"
2873212765,"31/03/2016",9062,2022,10,13,315,1102,1102,161,149,28,NA,NA,NA,NA,2016-03-31,"Thu"
2891001357,"05/04/2016",5521,1120,0,0,120,600,600,120,0,0,NA,NA,NA,NA,2016-04-05,"Tue"
3372868164,"01/04/2016",8628,1852,0,0,311,1129,1129,250,59,2,NA,NA,NA,NA,2016-04-01,"Fri"
3372868164,"01/05/2016",2901,1172,0,0,160,800,800,127,29,4,NA,NA,NA,NA,2016-05-01,"Sun"
3372868164,"02/04/2016",5895,2068,24,1,341,1074,1074,278,63,25,NA,NA,NA,NA,2016-04-02,"Sat"
3372868164,"03/04/2016",7824,1815,0,0,299,1141,1141,242,57,0,NA,NA,NA,NA,2016-04-03,"Sun"
3372868164,"04/04/2016",5797,1878,20,7,233,1180,1180,200,39,21,NA,NA,NA,NA,2016-04-04,"Mon"
3372868164,"05/04/2016",7613,1789,0,0,248,1192,1192,185,58,5,NA,NA,NA,NA,2016-04-05,"Tue"
3372868164,"06/04/2016",4713,2010,17,4,325,1094,1094,247,80,19,NA,NA,NA,NA,2016-04-06,"Wed"
3372868164,"07/04/2016",5854,2041,14,9,332,1085,1085,249,89,17,NA,NA,NA,NA,2016-04-07,"Thu"
3372868164,"08/04/2016",4460,1816,0,0,282,1158,1158,214,67,1,NA,NA,NA,NA,2016-04-08,"Fri"
3372868164,"09/04/2016",6406,2061,21,10,346,1063,1063,297,59,21,NA,NA,NA,NA,2016-04-09,"Sat"
3372868164,"10/04/2016",6947,1259,22,4,150,724,724,105,49,22,NA,NA,NA,NA,2016-04-10,"Sun"
3372868164,"12/03/2016",9728,1900,0,0,343,1097,1097,278,65,0,NA,NA,NA,NA,2016-03-12,"Sat"
3372868164,"12/04/2016",4747,1796,0,0,280,1160,1160,237,42,1,NA,NA,NA,NA,2016-04-12,"Tue"
3372868164,"13/03/2016",8557,2002,14,8,313,1105,1105,232,86,17,NA,NA,NA,NA,2016-03-13,"Sun"
3372868164,"13/04/2016",9715,2097,16,8,371,1045,1045,299,78,18,NA,NA,NA,NA,2016-04-13,"Wed"
3372868164,"14/03/2016",3436,1993,20,6,318,1096,1096,268,56,20,NA,NA,NA,NA,2016-03-14,"Mon"
3372868164,"14/04/2016",8844,2070,6,25,370,1039,1039,282,112,7,NA,NA,NA,NA,2016-04-14,"Thu"
3372868164,"15/03/2016",6780,1790,0,0,279,1161,1161,231,47,1,NA,NA,NA,NA,2016-03-15,"Tue"
3372868164,"15/04/2016",7451,1913,0,0,335,1105,1105,242,91,2,NA,NA,NA,NA,2016-04-15,"Fri"
3372868164,"16/03/2016",7752,1998,16,9,291,1124,1124,223,67,26,NA,NA,NA,NA,2016-03-16,"Wed"
3372868164,"16/04/2016",6905,1914,0,0,356,1084,1084,304,52,0,NA,NA,NA,NA,2016-04-16,"Sat"
3372868164,"17/03/2016",6444,1793,3,14,233,1190,1190,195,46,9,NA,NA,NA,NA,2016-03-17,"Thu"
3372868164,"17/04/2016",8199,1976,11,2,322,1105,1105,257,67,11,NA,NA,NA,NA,2016-04-17,"Sun"
3372868164,"18/03/2016",5229,1887,0,0,321,1119,1119,247,70,4,NA,NA,NA,NA,2016-03-18,"Fri"
3372868164,"18/04/2016",6798,2021,20,7,343,1070,1070,306,44,20,NA,NA,NA,NA,2016-04-18,"Mon"
3372868164,"19/03/2016",7576,1812,0,0,294,1146,1146,257,33,4,NA,NA,NA,NA,2016-03-19,"Sat"
3372868164,"19/04/2016",7711,1987,0,0,376,1064,1064,276,97,3,NA,NA,NA,NA,2016-04-19,"Tue"
3372868164,"20/03/2016",4518,2034,7,1,369,1063,1063,270,94,13,NA,NA,NA,NA,2016-03-20,"Sun"
3372868164,"20/04/2016",4880,1878,15,3,274,1148,1148,243,34,15,NA,NA,NA,NA,2016-04-20,"Wed"
3372868164,"21/03/2016",6638,2015,32,1,279,1128,1128,227,53,32,NA,NA,NA,NA,2016-03-21,"Mon"
3372868164,"21/04/2016",8857,2135,18,9,376,1037,1037,297,86,20,NA,NA,NA,NA,2016-04-21,"Thu"
3372868164,"22/03/2016",4606,1779,0,0,269,1171,1171,211,57,1,NA,NA,NA,NA,2016-03-22,"Tue"
3372868164,"22/04/2016",3843,1676,0,0,206,1234,1234,171,35,0,NA,NA,NA,NA,2016-04-22,"Fri"
3372868164,"23/03/2016",7937,1861,23,3,220,1194,1194,176,47,23,NA,NA,NA,NA,2016-03-23,"Wed"
3372868164,"23/04/2016",7396,2005,20,2,303,1115,1115,242,61,22,NA,NA,NA,NA,2016-04-23,"Sat"
3372868164,"24/03/2016",6886,1940,11,5,298,1126,1126,234,64,16,NA,NA,NA,NA,2016-03-24,"Thu"
3372868164,"24/04/2016",6731,1927,14,7,292,1127,1127,245,54,14,NA,NA,NA,NA,2016-04-24,"Sun"
3372868164,"25/03/2016",4042,1900,9,2,291,1138,1138,242,43,17,NA,NA,NA,NA,2016-03-25,"Fri"
3372868164,"25/04/2016",5995,2019,0,0,416,1024,1024,353,60,3,NA,NA,NA,NA,2016-04-25,"Mon"
3372868164,"26/03/2016",4905,1840,0,0,294,1146,1146,214,79,1,NA,NA,NA,NA,2016-03-26,"Sat"
3372868164,"26/04/2016",8283,2064,22,2,333,1083,1083,270,60,27,NA,NA,NA,NA,2016-04-26,"Tue"
3372868164,"27/03/2016",6330,2074,14,2,354,1070,1070,261,89,20,NA,NA,NA,NA,2016-03-27,"Sun"
3372868164,"27/04/2016",7904,2105,24,13,346,1057,1057,295,64,24,NA,NA,NA,NA,2016-04-27,"Wed"
3372868164,"28/03/2016",5206,1841,0,0,313,1127,1127,255,58,0,NA,NA,NA,NA,2016-03-28,"Mon"
3372868164,"28/04/2016",5512,1977,0,0,385,1055,1055,313,71,1,NA,NA,NA,NA,2016-04-28,"Thu"
3372868164,"29/03/2016",5690,2005,4,19,284,1133,1133,206,81,20,NA,NA,NA,NA,2016-03-29,"Tue"
3372868164,"29/04/2016",9135,2049,0,0,402,1038,1038,283,119,0,NA,NA,NA,NA,2016-04-29,"Fri"
3372868164,"30/03/2016",8670,1872,28,6,204,1202,1202,172,38,28,NA,NA,NA,NA,2016-03-30,"Wed"
3372868164,"30/04/2016",5250,1953,17,4,300,1119,1119,250,54,17,NA,NA,NA,NA,2016-04-30,"Sat"
3372868164,"31/03/2016",5306,2076,21,0,355,1064,1064,281,74,21,NA,NA,NA,NA,2016-03-31,"Thu"
3977333714,"01/04/2016",0,1291,0,0,168,1272,1272,83,82,3,NA,297,131,2,2016-04-01,"Fri"
3977333714,"01/05/2016",10414,1528,41,40,124,1235,1235,72,85,48,NA,336,202,6,2016-05-01,"Sun"
3977333714,"02/04/2016",0,1492,0,6,302,1132,1132,150,155,3,NA,199,89,2,2016-04-02,"Sat"
3977333714,"02/05/2016",16520,1780,24,143,176,1097,1097,89,227,27,NA,230,146,8,2016-05-02,"Mon"
3977333714,"03/04/2016",1229,1635,29,22,282,1107,1107,144,158,31,NA,222,129,8,2016-04-03,"Sun"
3977333714,"03/05/2016",14335,1728,47,41,258,1094,1094,108,188,50,NA,292,200,8,2016-05-03,"Tue"
3977333714,"04/04/2016",4550,1651,16,43,297,1084,1084,144,193,19,NA,205,168,1,2016-04-04,"Mon"
3977333714,"04/05/2016",13373,1646,14,96,142,1188,1188,60,176,16,NA,213,120,3,2016-05-04,"Wed"
3977333714,"05/04/2016",7451,1653,26,32,291,1091,1091,133,188,28,NA,378,106,2,2016-04-05,"Tue"
3977333714,"05/05/2016",12312,1646,14,88,178,1160,1160,98,168,14,NA,318,160,2,2016-05-05,"Thu"
3977333714,"06/04/2016",11621,1786,24,45,331,1040,1040,144,213,43,NA,296,130,0,2016-04-06,"Wed"
3977333714,"06/05/2016",11677,1608,29,55,168,1188,1188,94,126,32,NA,323,183,6,2016-05-06,"Fri"
3977333714,"07/04/2016",11821,1450,0,81,139,1220,1220,78,142,0,NA,221,175,9,2016-04-07,"Thu"
3977333714,"07/05/2016",11550,1603,0,86,208,1146,1146,91,200,3,NA,237,205,1,2016-05-07,"Sat"
3977333714,"08/04/2016",12303,1532,0,101,174,1165,1165,107,167,1,NA,305,173,2,2016-04-08,"Fri"
3977333714,"08/05/2016",13585,1660,9,116,171,1144,1144,66,216,14,NA,259,197,0,2016-05-08,"Sun"
3977333714,"09/04/2016",15592,1712,35,36,254,1115,1115,102,178,45,NA,273,141,4,2016-04-09,"Sat"
3977333714,"09/05/2016",14513,1680,8,122,151,1159,1159,62,202,17,NA,NA,NA,NA,2016-05-09,"Mon"
3977333714,"10/04/2016",8318,1248,15,8,99,1318,1318,75,32,15,NA,293,159,0,2016-04-10,"Sun"
3977333714,"10/05/2016",13072,1645,1,115,196,1128,1128,91,219,2,NA,312,135,5,2016-05-10,"Tue"
3977333714,"11/04/2016",10236,1229,1,1,129,1309,1309,76,52,3,NA,282,126,7,2016-04-11,"Mon"
3977333714,"12/03/2016",5568,1379,0,87,65,1288,1288,25,126,1,NA,NA,NA,NA,2016-03-12,"Sat"
3977333714,"12/04/2016",8856,1492,44,19,131,1246,1246,86,62,46,NA,274,182,13,2016-04-12,"Tue"
3977333714,"13/03/2016",8489,1363,0,8,182,1250,1250,78,102,10,NA,304,166,5,2016-03-13,"Sun"
3977333714,"13/04/2016",10035,1531,31,46,153,1210,1210,74,122,34,NA,295,155,6,2016-04-13,"Wed"
