"Id","Date","Hour","minutes_SleepLevel_1","minutes_SleepLevel_2","minutes_SleepLevel_3","sleepRecords_SleepLevel_1","sleepRecords_SleepLevel_2","sleepRecords_SleepLevel_3"
5553957443,"02/05/2016","04:00:00",55,5,0,1,1,0
5553957443,"02/05/2016","05:00:00",54,0,0,1,0,0
5553957443,"02/05/2016","22:00:00",41,1,1,1,1,1
5553957443,"02/05/2016","23:00:00",57,3,0,1,1,0
5553957443,"03/04/2016","00:00:00",43,7,1,1,1,1
5553957443,"03/04/2016","01:00:00",53,6,1,1,1,1
5553957443,"03/04/2016","02:00:00",57,3,0,1,1,0
5553957443,"03/04/2016","03:00:00",42,18,0,1,1,0
5553957443,"03/04/2016","04:00:00",44,14,2,1,1,1
5553957443,"03/04/2016","05:00:00",47,9,4,1,1,1
5553957443,"03/04/2016","06:00:00",58,2,0,1,1,0
5553957443,"03/04/2016","07:00:00",44,15,1,1,1,1
5553957443,"03/04/2016","08:00:00",58,2,0,1,1,0
5553957443,"03/04/2016","09:00:00",55,5,0,1,1,0
5553957443,"03/04/2016","10:00:00",58,2,0,1,1,0
5553957443,"03/04/2016","11:00:00",58,2,0,1,1,0
5553957443,"03/04/2016","12:00:00",39,1,0,1,1,0
5553957443,"03/04/2016","22:00:00",27,2,0,1,1,0
5553957443,"03/04/2016","23:00:00",59,1,0,1,1,0
5553957443,"03/05/2016","00:00:00",48,11,1,1,1,1
5553957443,"03/05/2016","01:00:00",55,4,1,1,1,1
5553957443,"03/05/2016","02:00:00",45,15,0,1,1,0
5553957443,"03/05/2016","03:00:00",51,9,0,1,1,0
5553957443,"03/05/2016","04:00:00",59,1,0,1,1,0
5553957443,"03/05/2016","05:00:00",24,2,0,1,1,0
5553957443,"04/04/2016","00:00:00",50,10,0,1,1,0
5553957443,"04/04/2016","01:00:00",54,6,0,1,1,0
5553957443,"04/04/2016","02:00:00",56,4,0,1,1,0
5553957443,"04/04/2016","03:00:00",56,4,0,1,1,0
5553957443,"04/04/2016","04:00:00",53,6,1,1,1,1
5553957443,"04/04/2016","05:00:00",55,5,0,1,1,0
5553957443,"04/04/2016","22:00:00",29,3,1,1,1,1
5553957443,"04/04/2016","23:00:00",60,0,0,1,0,0
5553957443,"04/05/2016","00:00:00",30,0,0,1,0,0
5553957443,"04/05/2016","01:00:00",60,0,0,1,0,0
5553957443,"04/05/2016","02:00:00",59,1,0,1,1,0
5553957443,"04/05/2016","03:00:00",56,4,0,1,1,0
5553957443,"04/05/2016","04:00:00",56,4,0,1,1,0
5553957443,"04/05/2016","05:00:00",60,0,0,1,0,0
5553957443,"04/05/2016","06:00:00",52,5,3,1,1,1
5553957443,"04/05/2016","07:00:00",54,6,0,1,1,0
5553957443,"04/05/2016","08:00:00",20,0,0,1,0,0
5553957443,"04/05/2016","22:00:00",31,3,1,1,1,1
5553957443,"04/05/2016","23:00:00",58,2,0,1,1,0
5553957443,"05/04/2016","00:00:00",56,4,0,1,1,0
5553957443,"05/04/2016","01:00:00",47,13,0,1,1,0
5553957443,"05/04/2016","02:00:00",49,9,2,1,1,1
5553957443,"05/04/2016","03:00:00",60,0,0,1,0,0
5553957443,"05/04/2016","04:00:00",58,2,0,1,1,0
5553957443,"05/04/2016","05:00:00",54,5,0,1,1,0
5553957443,"05/04/2016","23:00:00",16,4,4,1,1,1
5553957443,"05/05/2016","00:00:00",60,0,0,1,0,0
5553957443,"05/05/2016","01:00:00",51,9,0,1,1,0
5553957443,"05/05/2016","02:00:00",57,3,0,1,1,0
5553957443,"05/05/2016","03:00:00",55,5,0,1,1,0
5553957443,"05/05/2016","04:00:00",49,11,0,1,1,0
5553957443,"05/05/2016","05:00:00",57,3,0,1,1,0
5553957443,"05/05/2016","06:00:00",1,3,5,1,1,1
5553957443,"05/05/2016","22:00:00",3,2,0,1,1,0
5553957443,"05/05/2016","23:00:00",59,1,0,1,1,0
5553957443,"06/04/2016","00:00:00",59,1,0,1,1,0
5553957443,"06/04/2016","01:00:00",58,2,0,1,1,0
5553957443,"06/04/2016","02:00:00",53,7,0,1,1,0
5553957443,"06/04/2016","03:00:00",53,6,1,1,1,1
5553957443,"06/04/2016","04:00:00",58,2,0,1,1,0
5553957443,"06/04/2016","05:00:00",60,0,0,1,0,0
5553957443,"06/04/2016","06:00:00",9,0,0,1,0,0
5553957443,"06/04/2016","23:00:00",35,1,0,1,1,0
5553957443,"06/05/2016","00:00:00",60,0,0,1,0,0
5553957443,"06/05/2016","01:00:00",56,4,0,1,1,0
5553957443,"06/05/2016","02:00:00",56,4,0,1,1,0
5553957443,"06/05/2016","03:00:00",53,7,0,1,1,0
5553957443,"06/05/2016","04:00:00",48,6,6,1,1,1
5553957443,"06/05/2016","05:00:00",57,3,0,1,1,0
5553957443,"06/05/2016","06:00:00",8,1,0,1,1,0
5553957443,"06/05/2016","23:00:00",47,3,1,1,1,1
5553957443,"07/04/2016","00:00:00",60,0,0,1,0,0
5553957443,"07/04/2016","01:00:00",59,1,0,1,1,0
5553957443,"07/04/2016","02:00:00",57,3,0,1,1,0
5553957443,"07/04/2016","03:00:00",57,3,0,1,1,0
5553957443,"07/04/2016","04:00:00",50,10,0,1,1,0
5553957443,"07/04/2016","05:00:00",47,13,0,1,1,0
5553957443,"07/04/2016","06:00:00",5,4,1,1,1,1
5553957443,"07/04/2016","23:00:00",3,2,1,1,1,1
5553957443,"07/05/2016","00:00:00",60,0,0,1,0,0
5553957443,"07/05/2016","01:00:00",58,2,0,1,1,0
5553957443,"07/05/2016","02:00:00",52,8,0,1,1,0
5553957443,"07/05/2016","03:00:00",56,4,0,1,1,0
5553957443,"07/05/2016","04:00:00",59,1,0,1,1,0
5553957443,"07/05/2016","05:00:00",53,7,0,1,1,0
5553957443,"07/05/2016","06:00:00",57,2,0,1,1,0
5553957443,"07/05/2016","23:00:00",21,1,1,1,1,1
5553957443,"08/04/2016","00:00:00",59,1,0,1,1,0
5553957443,"08/04/2016","01:00:00",59,1,0,1,1,0
5553957443,"08/04/2016","02:00:00",52,7,1,1,1,1
5553957443,"08/04/2016","03:00:00",52,8,0,1,1,0
5553957443,"08/04/2016","04:00:00",54,6,0,1,1,0
5553957443,"08/04/2016","05:00:00",52,8,0,1,1,0
5553957443,"08/04/2016","06:00:00",51,4,2,1,1,1
5553957443,"08/05/2016","00:00:00",60,0,0,1,0,0
5553957443,"08/05/2016","01:00:00",60,0,0,1,0,0
5553957443,"08/05/2016","02:00:00",60,0,0,1,0,0
5553957443,"08/05/2016","03:00:00",60,0,0,1,0,0
5553957443,"08/05/2016","04:00:00",46,9,5,1,1,1
5553957443,"08/05/2016","05:00:00",58,2,0,1,1,0
5553957443,"08/05/2016","06:00:00",47,13,0,1,1,0
5553957443,"08/05/2016","07:00:00",59,1,0,1,1,0
5553957443,"08/05/2016","08:00:00",56,4,0,1,1,0
5553957443,"08/05/2016","09:00:00",41,4,0,1,1,0
5553957443,"08/05/2016","21:00:00",8,1,0,1,1,0
5553957443,"08/05/2016","22:00:00",58,2,0,1,1,0
5553957443,"08/05/2016","23:00:00",60,0,0,1,0,0
5553957443,"09/04/2016","00:00:00",31,0,0,1,0,0
5553957443,"09/04/2016","01:00:00",53,7,0,1,1,0
5553957443,"09/04/2016","02:00:00",59,1,0,1,1,0
5553957443,"09/04/2016","03:00:00",55,5,0,1,1,0
5553957443,"09/04/2016","04:00:00",44,16,0,1,1,0
5553957443,"09/04/2016","05:00:00",56,4,0,1,1,0
5553957443,"09/04/2016","06:00:00",50,4,6,1,1,1
5553957443,"09/04/2016","07:00:00",58,2,0,1,1,0
5553957443,"09/04/2016","08:00:00",55,5,0,1,1,0
5553957443,"09/04/2016","09:00:00",34,3,0,1,1,0
5553957443,"09/04/2016","14:00:00",45,5,2,1,1,1
5553957443,"09/04/2016","15:00:00",53,7,0,1,1,0
5553957443,"09/04/2016","16:00:00",26,0,0,1,0,0
5553957443,"09/05/2016","00:00:00",46,5,9,1,1,1
5553957443,"09/05/2016","01:00:00",56,4,0,1,1,0
5553957443,"09/05/2016","02:00:00",55,5,0,1,1,0
5553957443,"09/05/2016","03:00:00",56,4,0,1,1,0
5553957443,"09/05/2016","04:00:00",56,4,0,1,1,0
5553957443,"09/05/2016","05:00:00",56,4,0,1,1,0
5553957443,"09/05/2016","06:00:00",2,2,1,1,1,1
5553957443,"09/05/2016","22:00:00",16,0,0,1,0,0
5553957443,"09/05/2016","23:00:00",54,6,0,1,1,0
5553957443,"10/04/2016","00:00:00",6,1,2,1,1,1
5553957443,"10/04/2016","01:00:00",54,6,0,1,1,0
5553957443,"10/04/2016","02:00:00",55,5,0,1,1,0
5553957443,"10/04/2016","03:00:00",57,3,0,1,1,0
5553957443,"10/04/2016","04:00:00",57,3,0,1,1,0
5553957443,"10/04/2016","05:00:00",56,4,0,1,1,0
5553957443,"10/04/2016","06:00:00",44,16,0,1,1,0
5553957443,"10/04/2016","07:00:00",47,8,5,1,1,1
5553957443,"10/04/2016","08:00:00",54,6,0,1,1,0
5553957443,"10/04/2016","09:00:00",57,3,0,1,1,0
5553957443,"10/04/2016","10:00:00",58,2,0,1,1,0
5553957443,"10/04/2016","11:00:00",13,0,0,1,0,0
5553957443,"10/04/2016","22:00:00",21,0,6,1,0,1
5553957443,"10/04/2016","23:00:00",50,10,0,1,1,0
5553957443,"10/05/2016","00:00:00",58,2,0,1,1,0
5553957443,"10/05/2016","01:00:00",60,0,0,1,0,0
5553957443,"10/05/2016","02:00:00",60,0,0,1,0,0
5553957443,"10/05/2016","03:00:00",45,7,8,1,1,1
5553957443,"10/05/2016","04:00:00",60,0,0,1,0,0
5553957443,"10/05/2016","05:00:00",58,2,0,1,1,0
5553957443,"10/05/2016","06:00:00",7,0,0,1,0,0
5553957443,"11/04/2016","00:00:00",60,0,0,1,0,0
5553957443,"11/04/2016","01:00:00",55,5,0,1,1,0
5553957443,"11/04/2016","02:00:00",58,2,0,1,1,0
5553957443,"11/04/2016","03:00:00",46,13,1,1,1,1
5553957443,"11/04/2016","04:00:00",60,0,0,1,0,0
5553957443,"11/04/2016","05:00:00",54,5,0,1,1,0
5553957443,"11/04/2016","22:00:00",40,0,0,1,0,0
5553957443,"11/04/2016","23:00:00",55,4,1,1,1,1
5553957443,"11/05/2016","00:00:00",39,1,0,1,1,0
5553957443,"11/05/2016","01:00:00",52,8,0,1,1,0
5553957443,"11/05/2016","02:00:00",55,5,0,1,1,0
5553957443,"11/05/2016","03:00:00",57,3,0,1,1,0
5553957443,"11/05/2016","04:00:00",58,2,0,1,1,0
5553957443,"11/05/2016","05:00:00",60,0,0,1,0,0
5553957443,"11/05/2016","06:00:00",56,3,1,1,1,1
5553957443,"11/05/2016","07:00:00",60,0,0,1,0,0
5553957443,"11/05/2016","08:00:00",26,0,0,1,0,0
5553957443,"11/05/2016","21:00:00",9,2,0,1,1,0
5553957443,"11/05/2016","22:00:00",55,5,0,1,1,0
5553957443,"11/05/2016","23:00:00",58,2,0,1,1,0
5553957443,"12/03/2016","00:00:00",20,4,0,1,1,0
5553957443,"12/03/2016","01:00:00",57,3,0,1,1,0
5553957443,"12/03/2016","02:00:00",59,1,0,1,1,0
5553957443,"12/03/2016","03:00:00",47,13,0,1,1,0
5553957443,"12/03/2016","04:00:00",58,2,0,1,1,0
5553957443,"12/03/2016","05:00:00",57,3,0,1,1,0
5553957443,"12/03/2016","06:00:00",55,5,0,1,1,0
5553957443,"12/03/2016","07:00:00",57,3,0,1,1,0
5553957443,"12/03/2016","08:00:00",52,5,3,1,1,1
5553957443,"12/03/2016","09:00:00",58,2,0,1,1,0
5553957443,"12/03/2016","10:00:00",23,0,0,1,0,0
5553957443,"12/03/2016","12:00:00",31,0,0,1,0,0
5553957443,"12/03/2016","13:00:00",47,1,0,1,1,0
5553957443,"12/03/2016","16:00:00",23,0,0,1,0,0
5553957443,"12/03/2016","17:00:00",52,7,1,1,1,1
5553957443,"12/03/2016","18:00:00",11,0,0,1,0,0
5553957443,"12/04/2016","00:00:00",56,4,0,1,1,0
5553957443,"12/04/2016","01:00:00",60,0,0,1,0,0
5553957443,"12/04/2016","02:00:00",55,5,0,1,1,0
5553957443,"12/04/2016","03:00:00",57,3,0,1,1,0
5553957443,"12/04/2016","04:00:00",58,2,0,1,1,0
5553957443,"12/04/2016","05:00:00",58,2,0,1,1,0
5553957443,"12/04/2016","06:00:00",2,0,2,1,0,1
5553957443,"12/05/2016","00:00:00",57,3,0,1,1,0
5553957443,"12/05/2016","01:00:00",52,8,0,1,1,0
5553957443,"12/05/2016","02:00:00",46,11,3,1,1,1
5553957443,"12/05/2016","03:00:00",59,1,0,1,1,0
5553957443,"12/05/2016","04:00:00",59,1,0,1,1,0
5553957443,"12/05/2016","05:00:00",43,1,0,1,1,0
5553957443,"13/03/2016","00:00:00",40,3,0,1,1,0
5553957443,"13/03/2016","01:00:00",58,2,0,1,1,0
5553957443,"13/03/2016","02:00:00",59,1,0,1,1,0
5553957443,"13/03/2016","03:00:00",50,10,0,1,1,0
5553957443,"13/03/2016","04:00:00",51,9,0,1,1,0
5553957443,"13/03/2016","05:00:00",51,9,0,1,1,0
5553957443,"13/03/2016","06:00:00",46,7,7,1,1,1
5553957443,"13/03/2016","07:00:00",55,5,0,1,1,0
5553957443,"13/03/2016","08:00:00",49,11,0,1,1,0
5553957443,"13/03/2016","09:00:00",60,0,0,1,0,0
5553957443,"13/03/2016","10:00:00",33,2,0,1,1,0
5553957443,"13/03/2016","16:00:00",8,0,0,1,0,0
5553957443,"13/03/2016","17:00:00",58,1,1,1,1,1
5553957443,"13/03/2016","18:00:00",6,1,0,1,1,0
5553957443,"13/03/2016","21:00:00",17,3,0,1,1,0
5553957443,"13/03/2016","22:00:00",57,3,0,1,1,0
5553957443,"13/03/2016","23:00:00",58,2,0,1,1,0
5553957443,"13/04/2016","00:00:00",40,1,0,1,1,0
5553957443,"13/04/2016","01:00:00",59,1,0,1,1,0
5553957443,"13/04/2016","02:00:00",60,0,0,1,0,0
5553957443,"13/04/2016","03:00:00",57,3,0,1,1,0
5553957443,"13/04/2016","04:00:00",49,7,4,1,1,1
5553957443,"13/04/2016","05:00:00",55,5,0,1,1,0
5553957443,"13/04/2016","06:00:00",57,3,0,1,1,0
5553957443,"13/04/2016","07:00:00",20,3,0,1,1,0
5553957443,"13/04/2016","12:00:00",24,2,1,1,1,1
5553957443,"13/04/2016","13:00:00",34,3,0,1,1,0
5553957443,"13/04/2016","22:00:00",14,5,0,1,1,0
5553957443,"13/04/2016","23:00:00",60,0,0,1,0,0
5553957443,"14/03/2016","00:00:00",44,16,0,1,1,0
5553957443,"14/03/2016","01:00:00",57,3,0,1,1,0
5553957443,"14/03/2016","02:00:00",56,4,0,1,1,0
5553957443,"14/03/2016","03:00:00",48,11,1,1,1,1
5553957443,"14/03/2016","04:00:00",49,5,0,1,1,0
5553957443,"14/03/2016","23:00:00",19,0,0,1,0,0
5553957443,"14/04/2016","00:00:00",54,6,0,1,1,0
5553957443,"14/04/2016","01:00:00",49,11,0,1,1,0
5553957443,"14/04/2016","02:00:00",41,16,3,1,1,1
5553957443,"14/04/2016","03:00:00",53,7,0,1,1,0
5553957443,"14/04/2016","04:00:00",54,6,0,1,1,0
5553957443,"14/04/2016","05:00:00",32,7,0,1,1,0
5553957443,"14/04/2016","23:00:00",42,4,3,1,1,1
5553957443,"15/03/2016","00:00:00",55,5,0,1,1,0
5553957443,"15/03/2016","01:00:00",60,0,0,1,0,0
5553957443,"15/03/2016","02:00:00",44,8,8,1,1,1
5553957443,"15/03/2016","03:00:00",56,4,0,1,1,0
5553957443,"15/03/2016","04:00:00",53,6,1,1,1,1
5553957443,"15/03/2016","05:00:00",43,17,0,1,1,0
5553957443,"15/03/2016","06:00:00",8,1,0,1,1,0
5553957443,"15/03/2016","23:00:00",59,0,1,1,0,1
5553957443,"15/04/2016","00:00:00",57,3,0,1,1,0
5553957443,"15/04/2016","01:00:00",55,5,0,1,1,0
5553957443,"15/04/2016","02:00:00",57,3,0,1,1,0
5553957443,"15/04/2016","03:00:00",55,5,0,1,1,0
5553957443,"15/04/2016","04:00:00",58,2,0,1,1,0
5553957443,"15/04/2016","05:00:00",53,7,0,1,1,0
5553957443,"15/04/2016","23:00:00",53,2,0,1,1,0
5553957443,"16/03/2016","00:00:00",60,0,0,1,0,0
5553957443,"16/03/2016","01:00:00",58,2,0,1,1,0
5553957443,"16/03/2016","02:00:00",54,6,0,1,1,0
5553957443,"16/03/2016","03:00:00",51,8,1,1,1,1
5553957443,"16/03/2016","04:00:00",42,18,0,1,1,0
5553957443,"16/03/2016","05:00:00",54,6,0,1,1,0
5553957443,"16/03/2016","06:00:00",0,1,4,0,1,1
5553957443,"16/04/2016","00:00:00",60,0,0,1,0,0
5553957443,"16/04/2016","01:00:00",57,3,0,1,1,0
5553957443,"16/04/2016","02:00:00",54,6,0,1,1,0
5553957443,"16/04/2016","03:00:00",50,9,1,1,1,1
5553957443,"16/04/2016","04:00:00",54,6,0,1,1,0
5553957443,"16/04/2016","05:00:00",59,1,0,1,1,0
5553957443,"16/04/2016","06:00:00",57,3,0,1,1,0
5553957443,"16/04/2016","07:00:00",59,1,0,1,1,0
5553957443,"16/04/2016","08:00:00",60,0,0,1,0,0
5553957443,"16/04/2016","09:00:00",20,0,0,1,0,0
5553957443,"16/04/2016","11:00:00",43,0,0,1,0,0
5553957443,"16/04/2016","12:00:00",25,3,0,1,1,0
5553957443,"17/03/2016","00:00:00",32,3,2,1,1,1
5553957443,"17/03/2016","01:00:00",58,2,0,1,1,0
5553957443,"17/03/2016","02:00:00",56,4,0,1,1,0
5553957443,"17/03/2016","03:00:00",50,9,1,1,1,1
5553957443,"17/03/2016","04:00:00",55,3,0,1,1,0
5553957443,"17/03/2016","18:00:00",5,0,0,1,0,0
5553957443,"17/03/2016","19:00:00",55,1,0,1,1,0
5553957443,"17/04/2016","02:00:00",33,8,0,1,1,0
5553957443,"17/04/2016","03:00:00",57,3,0,1,1,0
5553957443,"17/04/2016","04:00:00",58,2,0,1,1,0
5553957443,"17/04/2016","05:00:00",40,19,1,1,1,1
5553957443,"17/04/2016","06:00:00",58,2,0,1,1,0
5553957443,"17/04/2016","07:00:00",49,11,0,1,1,0
5553957443,"17/04/2016","08:00:00",55,5,0,1,1,0
5553957443,"17/04/2016","09:00:00",0,1,0,0,1,0
5553957443,"17/04/2016","23:00:00",48,1,0,1,1,0
5553957443,"18/03/2016","12:00:00",54,0,0,1,0,0
5553957443,"18/03/2016","13:00:00",50,5,5,1,1,1
5553957443,"18/03/2016","14:00:00",1,0,0,1,0,0
5553957443,"18/04/2016","00:00:00",60,0,0,1,0,0
5553957443,"18/04/2016","01:00:00",59,1,0,1,1,0
5553957443,"18/04/2016","02:00:00",57,3,0,1,1,0
5553957443,"18/04/2016","03:00:00",56,4,0,1,1,0
5553957443,"18/04/2016","04:00:00",59,1,0,1,1,0
5553957443,"18/04/2016","05:00:00",59,1,0,1,1,0
5553957443,"18/04/2016","06:00:00",35,6,0,1,1,0
5553957443,"18/04/2016","13:00:00",31,2,2,1,1,1
5553957443,"18/04/2016","14:00:00",56,0,0,1,0,0
5553957443,"18/04/2016","22:00:00",55,5,0,1,1,0
5553957443,"18/04/2016","23:00:00",58,2,0,1,1,0
5553957443,"19/04/2016","00:00:00",56,4,0,1,1,0
5553957443,"19/04/2016","01:00:00",52,8,0,1,1,0
5553957443,"19/04/2016","02:00:00",36,16,8,1,1,1
5553957443,"19/04/2016","03:00:00",59,1,0,1,1,0
5553957443,"19/04/2016","04:00:00",41,9,0,1,1,0
5553957443,"19/04/2016","23:00:00",48,0,0,1,0,0
5553957443,"20/04/2016","00:00:00",60,0,0,1,0,0
5553957443,"20/04/2016","01:00:00",59,1,0,1,1,0
5553957443,"20/04/2016","02:00:00",58,2,0,1,1,0
5553957443,"20/04/2016","03:00:00",60,0,0,1,0,0
5553957443,"20/04/2016","04:00:00",58,1,1,1,1,1
5553957443,"20/04/2016","05:00:00",59,1,0,1,1,0
5553957443,"20/04/2016","06:00:00",53,4,3,1,1,1
5553957443,"20/04/2016","07:00:00",60,0,0,1,0,0
5553957443,"20/04/2016","08:00:00",55,5,0,1,1,0
5553957443,"20/04/2016","09:00:00",60,0,0,1,0,0
5553957443,"20/04/2016","10:00:00",28,2,0,1,1,0
5553957443,"20/04/2016","22:00:00",4,0,0,1,0,0
5553957443,"20/04/2016","23:00:00",51,9,0,1,1,0
5553957443,"21/03/2016","09:00:00",25,2,3,1,1,1
5553957443,"21/03/2016","10:00:00",56,2,2,1,1,1
5553957443,"21/03/2016","11:00:00",59,1,0,1,1,0
5553957443,"21/03/2016","12:00:00",4,0,0,1,0,0
5553957443,"21/04/2016","00:00:00",57,3,0,1,1,0
5553957443,"21/04/2016","01:00:00",60,0,0,1,0,0
5553957443,"21/04/2016","02:00:00",52,4,4,1,1,1
5553957443,"21/04/2016","03:00:00",60,0,0,1,0,0
5553957443,"21/04/2016","04:00:00",60,0,0,1,0,0
5553957443,"21/04/2016","05:00:00",55,5,0,1,1,0
5553957443,"21/04/2016","06:00:00",0,6,1,0,1,1
5553957443,"21/04/2016","23:00:00",5,0,0,1,0,0
5553957443,"22/03/2016","02:00:00",15,0,0,1,0,0
5553957443,"22/03/2016","03:00:00",58,2,0,1,1,0
5553957443,"22/03/2016","04:00:00",56,4,0,1,1,0
5553957443,"22/03/2016","05:00:00",55,5,0,1,1,0
5553957443,"22/03/2016","06:00:00",48,12,0,1,1,0
5553957443,"22/03/2016","07:00:00",53,6,1,1,1,1
5553957443,"22/03/2016","08:00:00",56,1,3,1,1,1
5553957443,"22/03/2016","09:00:00",58,2,0,1,1,0
5553957443,"22/03/2016","10:00:00",55,5,0,1,1,0
5553957443,"22/03/2016","11:00:00",57,3,0,1,1,0
5553957443,"22/03/2016","12:00:00",15,5,0,1,1,0
5553957443,"22/04/2016","00:00:00",59,1,0,1,1,0
5553957443,"22/04/2016","01:00:00",51,9,0,1,1,0
5553957443,"22/04/2016","02:00:00",49,10,1,1,1,1
5553957443,"22/04/2016","03:00:00",57,3,0,1,1,0
5553957443,"22/04/2016","04:00:00",57,3,0,1,1,0
5553957443,"22/04/2016","05:00:00",44,4,0,1,1,0
5553957443,"23/03/2016","07:00:00",45,6,6,1,1,1
5553957443,"23/03/2016","08:00:00",48,11,1,1,1,1
5553957443,"23/03/2016","09:00:00",48,12,0,1,1,0
5553957443,"23/03/2016","10:00:00",53,7,0,1,1,0
5553957443,"23/03/2016","11:00:00",55,5,0,1,1,0
5553957443,"23/04/2016","00:00:00",19,0,2,1,0,1
5553957443,"23/04/2016","01:00:00",55,5,0,1,1,0
5553957443,"23/04/2016","02:00:00",54,6,0,1,1,0
5553957443,"23/04/2016","03:00:00",51,9,0,1,1,0
5553957443,"23/04/2016","04:00:00",50,10,0,1,1,0
5553957443,"23/04/2016","05:00:00",47,6,7,1,1,1
5553957443,"23/04/2016","06:00:00",52,8,0,1,1,0
5553957443,"23/04/2016","07:00:00",48,12,0,1,1,0
5553957443,"23/04/2016","08:00:00",54,6,0,1,1,0
5553957443,"23/04/2016","09:00:00",52,8,0,1,1,0
5553957443,"23/04/2016","10:00:00",52,0,0,1,0,0
5553957443,"23/04/2016","13:00:00",29,3,5,1,1,1
5553957443,"23/04/2016","14:00:00",53,7,0,1,1,0
5553957443,"23/04/2016","15:00:00",15,0,0,1,0,0
5553957443,"24/03/2016","01:00:00",47,3,0,1,1,0
5553957443,"24/03/2016","02:00:00",55,5,0,1,1,0
5553957443,"24/03/2016","03:00:00",46,14,0,1,1,0
5553957443,"24/03/2016","04:00:00",60,0,0,1,0,0
5553957443,"24/03/2016","05:00:00",47,8,5,1,1,1
5553957443,"24/03/2016","06:00:00",49,10,1,1,1,1
5553957443,"24/03/2016","07:00:00",56,3,1,1,1,1
5553957443,"24/03/2016","08:00:00",4,3,1,1,1,1
5553957443,"24/04/2016","00:00:00",13,1,1,1,1,1
5553957443,"24/04/2016","01:00:00",58,2,0,1,1,0
5553957443,"24/04/2016","02:00:00",57,3,0,1,1,0
5553957443,"24/04/2016","03:00:00",56,4,0,1,1,0
5553957443,"24/04/2016","04:00:00",40,13,7,1,1,1
5553957443,"24/04/2016","05:00:00",49,11,0,1,1,0
5553957443,"24/04/2016","06:00:00",41,19,0,1,1,0
5553957443,"24/04/2016","07:00:00",53,7,0,1,1,0
5553957443,"24/04/2016","08:00:00",48,12,0,1,1,0
5553957443,"24/04/2016","09:00:00",56,4,0,1,1,0
5553957443,"24/04/2016","10:00:00",13,0,0,1,0,0
5553957443,"24/04/2016","14:00:00",4,0,0,1,0,0
5553957443,"24/04/2016","15:00:00",57,3,0,1,1,0
5553957443,"24/04/2016","16:00:00",8,0,0,1,0,0
5553957443,"24/04/2016","22:00:00",53,1,0,1,1,0
5553957443,"24/04/2016","23:00:00",55,5,0,1,1,0
5553957443,"25/03/2016","01:00:00",22,7,1,1,1,1
5553957443,"25/03/2016","02:00:00",59,1,0,1,1,0
5553957443,"25/03/2016","03:00:00",59,1,0,1,1,0
5553957443,"25/03/2016","04:00:00",43,17,0,1,1,0
5553957443,"25/03/2016","05:00:00",55,5,0,1,1,0
5553957443,"25/03/2016","06:00:00",50,5,5,1,1,1
5553957443,"25/03/2016","07:00:00",53,7,0,1,1,0
5553957443,"25/03/2016","08:00:00",58,2,0,1,1,0
5553957443,"25/03/2016","09:00:00",55,5,0,1,1,0
5553957443,"25/03/2016","10:00:00",55,5,0,1,1,0
5553957443,"25/03/2016","11:00:00",53,7,0,1,1,0
5553957443,"25/03/2016","12:00:00",45,0,0,1,0,0
5553957443,"25/04/2016","00:00:00",53,7,0,1,1,0
5553957443,"25/04/2016","01:00:00",58,2,0,1,1,0
5553957443,"25/04/2016","02:00:00",51,9,0,1,1,0
5553957443,"25/04/2016","03:00:00",57,3,0,1,1,0
5553957443,"25/04/2016","04:00:00",60,0,0,1,0,0
5553957443,"25/04/2016","05:00:00",46,6,2,1,1,1
5553957443,"25/04/2016","22:00:00",30,0,1,1,0,1
5553957443,"25/04/2016","23:00:00",60,0,0,1,0,0
5553957443,"26/03/2016","02:00:00",6,2,0,1,1,0
5553957443,"26/03/2016","03:00:00",56,3,1,1,1,1
5553957443,"26/03/2016","04:00:00",49,11,0,1,1,0
5553957443,"26/03/2016","05:00:00",55,5,0,1,1,0
5553957443,"26/03/2016","06:00:00",25,1,0,1,1,0
5553957443,"26/03/2016","10:00:00",44,1,0,1,1,0
5553957443,"26/03/2016","11:00:00",20,1,0,1,1,0
5553957443,"26/03/2016","16:00:00",45,0,0,1,0,0
5553957443,"26/03/2016","17:00:00",48,4,0,1,1,0
5553957443,"26/04/2016","00:00:00",59,1,0,1,1,0
5553957443,"26/04/2016","01:00:00",55,5,0,1,1,0
5553957443,"26/04/2016","02:00:00",48,12,0,1,1,0
5553957443,"26/04/2016","03:00:00",54,6,0,1,1,0
5553957443,"26/04/2016","04:00:00",51,9,0,1,1,0
5553957443,"26/04/2016","05:00:00",54,6,0,1,1,0
5553957443,"26/04/2016","06:00:00",1,1,0,1,1,0
5553957443,"26/04/2016","23:00:00",31,1,0,1,1,0
5553957443,"27/03/2016","02:00:00",44,8,3,1,1,1
5553957443,"27/03/2016","03:00:00",58,2,0,1,1,0
5553957443,"27/03/2016","04:00:00",60,0,0,1,0,0
5553957443,"27/03/2016","05:00:00",50,9,1,1,1,1
5553957443,"27/03/2016","06:00:00",47,4,9,1,1,1
5553957443,"27/03/2016","07:00:00",54,6,0,1,1,0
5553957443,"27/03/2016","08:00:00",55,5,0,1,1,0
5553957443,"27/03/2016","09:00:00",49,10,1,1,1,1
5553957443,"27/03/2016","10:00:00",54,6,0,1,1,0
5553957443,"27/03/2016","11:00:00",52,3,0,1,1,0
